@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' {cold, mild, hot}
@ATTRIBUTE 'pressure' {low, normal, high}
@ATTRIBUTE 'humidity' {low, normal, high}
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
'28.11.2012','21:00',mild,normal,high,0,positive
'28.11.2012','18:00',mild,normal,high,0,positive
'28.11.2012','15:00',mild,normal,high,?,positive
'28.11.2012','12:00',mild,normal,high,?,positive
'28.11.2012','09:00',mild,normal,high,0,negative
'28.11.2012','06:00',mild,normal,high,0,negative
'28.11.2012','03:00',mild,normal,high,?,negative
'28.11.2012','00:00',mild,normal,high,?,positive
'27.11.2012','21:00',mild,normal,high,0.1,negative
'27.11.2012','18:00',mild,normal,high,0.1,negative
'27.11.2012','15:00',mild,normal,high,?,negative
'27.11.2012','12:00',mild,normal,high,?,positive
'27.11.2012','09:00',mild,normal,high,0.1,negative
'27.11.2012','06:00',mild,normal,high,0.1,negative
'27.11.2012','03:00',mild,normal,high,?,negative
'27.11.2012','00:00',mild,normal,high,?,negative
'26.11.2012','21:00',mild,normal,high,2,negative
'26.11.2012','18:00',mild,normal,high,3,negative
'26.11.2012','15:00',mild,normal,high,?,negative
'26.11.2012','12:00',mild,normal,high,?,negative
'26.11.2012','09:00',mild,normal,high,3,negative
'26.11.2012','06:00',mild,normal,high,3,negative
'26.11.2012','03:00',mild,normal,high,?,negative
'26.11.2012','00:00',mild,normal,high,?,negative
'25.11.2012','21:00',mild,normal,high,0.9,negative
'25.11.2012','18:00',mild,normal,high,0.1,negative
'25.11.2012','15:00',mild,normal,high,?,negative
'25.11.2012','12:00',mild,normal,high,?,negative
'25.11.2012','09:00',mild,normal,high,1,negative
'25.11.2012','06:00',mild,normal,high,1,negative
'25.11.2012','03:00',mild,high,high,?,negative
'25.11.2012','00:00',mild,high,high,?,negative
'24.11.2012','21:00',mild,high,high,0.1,negative
'24.11.2012','18:00',mild,high,high,0,negative
'24.11.2012','15:00',mild,high,high,?,negative
'24.11.2012','12:00',mild,high,high,?,negative
'24.11.2012','09:00',mild,high,high,0.1,negative
'24.11.2012','06:00',mild,high,high,0.1,negative
'24.11.2012','03:00',mild,high,high,?,negative
'24.11.2012','00:00',mild,high,high,?,negative
'23.11.2012','21:00',mild,high,high,0.8,negative
'23.11.2012','18:00',mild,high,high,0.8,negative
'23.11.2012','15:00',mild,high,high,?,negative
'23.11.2012','12:00',mild,high,high,?,negative
'23.11.2012','09:00',mild,high,high,0.1,negative
'23.11.2012','06:00',mild,high,high,0,negative
'23.11.2012','03:00',mild,high,high,?,negative
'23.11.2012','00:00',mild,high,high,?,negative
'22.11.2012','21:00',mild,high,normal,0,positive
'22.11.2012','18:00',mild,high,normal,0,positive
'22.11.2012','15:00',mild,high,normal,?,positive
'22.11.2012','12:00',mild,high,high,?,negative
'22.11.2012','09:00',mild,high,high,0,negative
'22.11.2012','06:00',mild,high,high,0.1,negative
'22.11.2012','03:00',mild,high,high,?,negative
'22.11.2012','00:00',mild,high,high,?,negative
'21.11.2012','21:00',mild,high,high,0,positive
'21.11.2012','18:00',mild,high,high,0,positive
'21.11.2012','15:00',mild,high,high,?,negative
'21.11.2012','12:00',mild,high,high,?,negative
'21.11.2012','09:00',mild,high,high,0,negative
'21.11.2012','06:00',mild,high,high,0,negative
'21.11.2012','03:00',mild,high,high,?,negative
'21.11.2012','00:00',mild,high,high,?,negative
'20.11.2012','21:00',mild,high,high,0,negative
'20.11.2012','18:00',mild,high,high,0,positive
'20.11.2012','15:00',mild,high,normal,?,positive
'20.11.2012','12:00',mild,high,high,?,negative
'20.11.2012','09:00',?,high,?,0,?
'20.11.2012','06:00',mild,high,high,0,negative
'20.11.2012','03:00',mild,normal,high,?,negative
'20.11.2012','00:00',mild,normal,high,?,negative
'19.11.2012','21:00',mild,normal,high,0.1,negative
'19.11.2012','18:00',mild,normal,high,0.1,negative
'19.11.2012','15:00',mild,normal,high,?,negative
'19.11.2012','12:00',mild,normal,high,?,negative
'19.11.2012','09:00',mild,normal,high,0.1,negative
'19.11.2012','06:00',mild,normal,high,0.1,negative
'19.11.2012','03:00',mild,normal,high,?,negative
'19.11.2012','00:00',mild,normal,high,?,negative
'18.11.2012','21:00',mild,normal,high,0.1,negative
'18.11.2012','18:00',mild,normal,high,0.1,negative
'18.11.2012','15:00',mild,normal,high,?,negative
'18.11.2012','12:00',mild,normal,high,?,negative
'18.11.2012','09:00',mild,normal,high,0.1,negative
'18.11.2012','06:00',mild,normal,high,0.1,negative
'18.11.2012','03:00',mild,normal,high,?,negative
'18.11.2012','00:00',mild,normal,high,?,negative
'17.11.2012','21:00',mild,normal,high,2,negative
'17.11.2012','18:00',mild,normal,high,3,negative
'17.11.2012','15:00',mild,normal,high,?,negative
'17.11.2012','12:00',mild,normal,high,?,negative
'17.11.2012','09:00',mild,normal,high,2,negative
'17.11.2012','06:00',mild,normal,high,2,negative
'17.11.2012','03:00',mild,normal,high,?,negative
'17.11.2012','00:00',mild,normal,high,?,negative
'16.11.2012','21:00',mild,normal,high,0,negative
'16.11.2012','18:00',mild,normal,high,0,negative
'16.11.2012','15:00',mild,normal,high,?,negative
'16.11.2012','12:00',mild,normal,high,?,negative
'16.11.2012','09:00',mild,normal,high,0,negative
'16.11.2012','06:00',mild,normal,high,0.1,negative
'16.11.2012','03:00',mild,normal,high,?,negative
'16.11.2012','00:00',mild,normal,high,?,negative
'15.11.2012','21:00',mild,normal,high,15,negative
'15.11.2012','18:00',mild,normal,high,21,negative
'15.11.2012','15:00',mild,normal,high,?,negative
'15.11.2012','12:00',mild,normal,high,?,negative
'15.11.2012','09:00',mild,normal,high,8,negative
'15.11.2012','06:00',mild,normal,high,4,negative
'15.11.2012','03:00',mild,normal,high,?,negative
'15.11.2012','00:00',mild,normal,high,?,negative
'14.11.2012','21:00',mild,normal,high,4,negative
'14.11.2012','18:00',mild,normal,high,3,negative
'14.11.2012','15:00',mild,normal,high,?,negative
'14.11.2012','12:00',mild,normal,high,?,negative
'14.11.2012','09:00',mild,normal,?,0.1,?
'14.11.2012','06:00',mild,normal,high,0,negative
'14.11.2012','03:00',mild,high,normal,?,positive
'14.11.2012','00:00',mild,high,normal,?,positive
'13.11.2012','21:00',mild,high,normal,0,positive
'13.11.2012','18:00',mild,high,normal,0,positive
'13.11.2012','15:00',mild,normal,normal,?,positive
'13.11.2012','12:00',mild,normal,normal,?,positive
'13.11.2012','09:00',mild,normal,normal,0,positive
'13.11.2012','06:00',mild,normal,high,0.1,negative
'13.11.2012','03:00',mild,normal,high,?,negative
'13.11.2012','00:00',mild,normal,high,?,negative
'12.11.2012','21:00',mild,normal,high,0.4,positive
'12.11.2012','18:00',mild,normal,high,5,positive
'12.11.2012','15:00',mild,normal,normal,?,positive
'12.11.2012','12:00',mild,normal,high,?,negative
'12.11.2012','09:00',mild,normal,high,8,negative
'12.11.2012','06:00',mild,normal,high,3,negative
'12.11.2012','03:00',mild,normal,high,?,negative
'12.11.2012','00:00',mild,normal,high,?,negative
'11.11.2012','21:00',mild,normal,high,0,negative
'11.11.2012','18:00',mild,normal,high,0,negative
'11.11.2012','15:00',mild,normal,high,?,negative
'11.11.2012','12:00',mild,normal,high,?,negative
'11.11.2012','09:00',mild,normal,high,0.1,negative
'11.11.2012','06:00',mild,high,high,0.1,negative
'11.11.2012','03:00',mild,high,high,?,negative
'11.11.2012','00:00',mild,high,high,?,negative
'10.11.2012','21:00',mild,high,high,0,negative
'10.11.2012','18:00',mild,high,high,0,negative
'10.11.2012','15:00',mild,high,normal,?,positive
'10.11.2012','12:00',mild,high,high,?,positive
'10.11.2012','09:00',mild,high,high,0,negative
'10.11.2012','06:00',mild,normal,high,0,negative
'10.11.2012','03:00',mild,normal,high,?,negative
'10.11.2012','00:00',mild,normal,high,?,negative
'09.11.2012','21:00',mild,normal,high,0,positive
'09.11.2012','18:00',mild,normal,normal,0,positive
'09.11.2012','15:00',mild,normal,normal,?,positive
'09.11.2012','12:00',mild,normal,high,?,positive
'09.11.2012','09:00',mild,normal,high,0.1,negative
'09.11.2012','06:00',mild,normal,high,0.1,positive
'09.11.2012','03:00',mild,low,high,?,negative
'09.11.2012','00:00',mild,low,high,?,negative
'08.11.2012','21:00',mild,low,high,0.1,negative
'08.11.2012','18:00',mild,low,high,0,negative
'08.11.2012','15:00',mild,low,high,?,positive
'08.11.2012','12:00',mild,low,high,?,negative
'08.11.2012','09:00',mild,low,high,5,negative
'08.11.2012','06:00',mild,low,high,8,positive
'08.11.2012','03:00',mild,low,high,?,positive
'08.11.2012','00:00',mild,low,high,?,negative
'07.11.2012','21:00',mild,low,high,6,negative
'07.11.2012','18:00',mild,low,high,3,negative
'07.11.2012','15:00',mild,low,high,?,negative
'07.11.2012','12:00',mild,low,high,?,negative
'07.11.2012','09:00',mild,low,high,1,negative
'07.11.2012','06:00',mild,low,high,2,positive
'07.11.2012','03:00',mild,low,high,?,negative
'07.11.2012','00:00',mild,low,high,?,negative
'06.11.2012','21:00',mild,low,high,0.8,negative
'06.11.2012','18:00',mild,low,high,0.1,negative
'06.11.2012','15:00',mild,low,high,?,negative
'06.11.2012','12:00',mild,low,high,?,negative
'06.11.2012','09:00',mild,low,high,16,negative
'06.11.2012','06:00',mild,low,high,15,negative
'06.11.2012','03:00',mild,low,high,?,negative
'06.11.2012','00:00',mild,low,high,?,negative
'05.11.2012','21:00',mild,low,high,4,negative
'05.11.2012','18:00',mild,normal,high,0,negative
'05.11.2012','15:00',mild,normal,high,?,negative
'05.11.2012','12:00',mild,normal,high,?,negative
'05.11.2012','09:00',mild,normal,high,0,negative
'05.11.2012','06:00',mild,normal,high,6,negative
'05.11.2012','03:00',mild,normal,high,?,negative
'05.11.2012','00:00',mild,normal,high,?,negative
'04.11.2012','21:00',mild,normal,high,2,negative
'04.11.2012','18:00',mild,normal,high,0.3,negative
'04.11.2012','15:00',mild,normal,high,?,negative
'04.11.2012','12:00',mild,normal,high,?,negative
'04.11.2012','09:00',mild,normal,high,1,negative
'04.11.2012','06:00',mild,normal,high,2,negative
'04.11.2012','03:00',mild,normal,high,?,negative
'04.11.2012','00:00',mild,normal,high,?,negative
'03.11.2012','21:00',mild,normal,high,2,negative
'03.11.2012','18:00',mild,normal,high,2,negative
'03.11.2012','15:00',mild,normal,high,?,negative
'03.11.2012','12:00',mild,normal,high,?,negative
'03.11.2012','09:00',mild,normal,high,3,negative
'03.11.2012','06:00',mild,normal,high,2,negative
'03.11.2012','03:00',mild,normal,high,?,negative
'03.11.2012','00:00',mild,normal,high,?,negative
'02.11.2012','21:00',mild,normal,high,0.1,negative
'02.11.2012','18:00',mild,normal,high,0.1,negative
'02.11.2012','15:00',mild,normal,high,?,negative
'02.11.2012','12:00',mild,normal,high,?,negative
'02.11.2012','09:00',mild,normal,high,0.1,negative
'02.11.2012','06:00',mild,normal,high,0,negative
'02.11.2012','03:00',mild,normal,high,?,negative
'02.11.2012','00:00',mild,normal,high,?,negative
'01.11.2012','21:00',mild,normal,high,0,negative
'01.11.2012','18:00',mild,normal,high,0,negative
'01.11.2012','15:00',mild,normal,high,?,negative
'01.11.2012','12:00',mild,normal,high,?,negative
'01.11.2012','09:00',mild,normal,high,0,negative
'01.11.2012','06:00',mild,normal,high,0,negative
'01.11.2012','03:00',mild,normal,high,?,negative
'01.11.2012','00:00',mild,normal,high,?,negative
'31.10.2012','21:00',mild,normal,high,1,negative
'31.10.2012','18:00',mild,normal,high,1,negative
'31.10.2012','15:00',mild,normal,high,?,negative
'31.10.2012','12:00',mild,normal,high,?,negative
'31.10.2012','09:00',mild,low,high,9,negative
'31.10.2012','06:00',mild,low,high,9,negative
'31.10.2012','03:00',mild,low,high,?,negative
'31.10.2012','00:00',mild,normal,high,?,negative
'30.10.2012','21:00',mild,normal,normal,0.1,positive
'30.10.2012','18:00',mild,normal,high,0,positive
'30.10.2012','15:00',mild,normal,normal,?,positive
'30.10.2012','12:00',mild,normal,high,?,positive
'30.10.2012','09:00',mild,normal,high,0,negative
'30.10.2012','06:00',mild,normal,high,0,negative
'30.10.2012','03:00',mild,normal,high,?,negative
'30.10.2012','00:00',mild,normal,high,?,negative
'29.10.2012','21:00',mild,normal,high,0.8,negative
'29.10.2012','18:00',mild,normal,high,?,negative
'29.10.2012','15:00',mild,normal,high,?,negative
'29.10.2012','12:00',mild,normal,high,?,negative
'29.10.2012','09:00',mild,normal,high,0.1,negative
'29.10.2012','06:00',mild,normal,high,0,negative
'29.10.2012','03:00',mild,normal,high,?,negative
'29.10.2012','00:00',mild,normal,high,?,negative
'28.10.2012','21:00',mild,normal,high,0,negative
'28.10.2012','18:00',mild,normal,high,0,positive
'28.10.2012','15:00',mild,normal,high,?,positive
'28.10.2012','12:00',mild,normal,high,?,negative
'28.10.2012','09:00',mild,normal,high,0,negative
'28.10.2012','06:00',mild,normal,high,0,negative
'28.10.2012','03:00',mild,normal,high,?,negative
'28.10.2012','00:00',mild,normal,high,?,negative
'27.10.2012','21:00',mild,normal,high,0,positive
'27.10.2012','18:00',mild,normal,normal,0,positive
'27.10.2012','15:00',mild,normal,normal,?,positive
'27.10.2012','12:00',mild,normal,normal,?,positive
'27.10.2012','09:00',mild,low,high,0.1,negative
'27.10.2012','06:00',mild,low,high,0.1,negative
'27.10.2012','03:00',mild,low,high,?,negative
'27.10.2012','00:00',mild,low,normal,?,positive
'26.10.2012','21:00',mild,low,normal,0.1,positive
'26.10.2012','18:00',mild,low,normal,0,positive
'26.10.2012','15:00',mild,low,normal,?,positive
'26.10.2012','12:00',mild,low,high,?,negative
'26.10.2012','09:00',mild,low,high,0.1,negative
'26.10.2012','06:00',mild,low,high,0.1,negative
'26.10.2012','03:00',mild,low,high,?,negative
'26.10.2012','00:00',mild,low,high,?,negative
'25.10.2012','21:00',mild,low,high,0,negative
'25.10.2012','18:00',mild,low,normal,0,positive
'25.10.2012','15:00',mild,low,normal,?,positive
'25.10.2012','12:00',mild,low,normal,?,positive
'25.10.2012','09:00',mild,normal,high,0,negative
'25.10.2012','06:00',mild,normal,high,3,negative
'25.10.2012','03:00',mild,normal,high,?,positive
'25.10.2012','00:00',mild,normal,high,?,negative
'24.10.2012','21:00',mild,normal,high,3,negative
'24.10.2012','18:00',mild,normal,high,?,negative
'24.10.2012','15:00',mild,normal,high,?,positive
'24.10.2012','12:00',mild,normal,high,?,negative
'24.10.2012','09:00',mild,normal,high,1,negative
'24.10.2012','06:00',mild,normal,high,0.8,negative
'24.10.2012','03:00',mild,normal,high,?,negative
'24.10.2012','00:00',mild,high,normal,?,positive
'23.10.2012','21:00',mild,high,high,0.1,negative
'23.10.2012','18:00',mild,high,high,?,negative
'23.10.2012','15:00',mild,high,high,?,positive
'23.10.2012','12:00',mild,high,high,?,positive
'23.10.2012','09:00',mild,high,high,0,negative
'23.10.2012','06:00',mild,high,high,0,negative
'23.10.2012','03:00',mild,high,high,?,negative
'23.10.2012','00:00',mild,high,high,?,negative
'22.10.2012','21:00',mild,high,high,0,negative
'22.10.2012','18:00',mild,high,normal,0,positive
'22.10.2012','15:00',mild,high,normal,?,positive
'22.10.2012','12:00',mild,high,normal,?,positive
'22.10.2012','09:00',mild,high,high,2,positive
'22.10.2012','06:00',mild,high,high,2,negative
'22.10.2012','03:00',mild,high,high,?,negative
'22.10.2012','00:00',mild,high,high,?,negative
'21.10.2012','21:00',mild,normal,high,1,negative
'21.10.2012','18:00',mild,normal,high,5,negative
'21.10.2012','15:00',mild,normal,high,?,negative
'21.10.2012','12:00',mild,normal,high,?,negative
'21.10.2012','09:00',mild,normal,high,18,negative
'21.10.2012','06:00',mild,normal,high,14,negative
'21.10.2012','03:00',mild,normal,high,?,negative
'21.10.2012','00:00',mild,high,high,?,negative
'20.10.2012','21:00',mild,high,high,0,negative
'20.10.2012','18:00',mild,high,high,0.1,positive
'20.10.2012','15:00',mild,high,high,?,positive
'20.10.2012','12:00',mild,high,high,?,negative
'20.10.2012','09:00',mild,normal,high,8,negative
'20.10.2012','06:00',mild,normal,high,10,negative
'20.10.2012','03:00',mild,normal,high,?,negative
'20.10.2012','00:00',mild,normal,high,?,negative
'19.10.2012','21:00',mild,normal,high,2,negative
'19.10.2012','18:00',mild,normal,high,0.1,negative
'19.10.2012','15:00',mild,normal,normal,?,positive
'19.10.2012','12:00',mild,normal,normal,?,positive
'19.10.2012','09:00',mild,normal,high,0,negative
'19.10.2012','06:00',mild,normal,high,0,negative
'19.10.2012','03:00',mild,normal,high,?,negative
'19.10.2012','00:00',mild,normal,high,?,negative
'18.10.2012','21:00',mild,normal,high,0,negative
'18.10.2012','18:00',mild,normal,high,0,positive
'18.10.2012','15:00',mild,normal,normal,?,positive
'18.10.2012','12:00',mild,normal,high,?,positive
'18.10.2012','09:00',mild,normal,high,0,negative
'18.10.2012','06:00',mild,normal,high,0.6,negative
'18.10.2012','03:00',mild,normal,high,?,negative
'18.10.2012','00:00',mild,normal,high,?,negative
'17.10.2012','21:00',mild,normal,high,1,negative
'17.10.2012','18:00',mild,normal,high,2,negative
'17.10.2012','15:00',mild,normal,high,?,negative
'17.10.2012','12:00',mild,normal,high,?,negative
'17.10.2012','09:00',mild,normal,high,2,negative
'17.10.2012','06:00',mild,normal,high,0.3,negative
'17.10.2012','03:00',mild,normal,high,?,negative
'17.10.2012','00:00',mild,normal,high,?,negative
'16.10.2012','21:00',mild,normal,high,0,negative
'16.10.2012','18:00',mild,normal,normal,0,positive
'16.10.2012','15:00',mild,normal,high,?,negative
'16.10.2012','12:00',mild,normal,high,?,negative
'16.10.2012','09:00',mild,normal,high,0.1,negative
'16.10.2012','06:00',mild,normal,high,0.1,negative
'16.10.2012','03:00',mild,normal,high,?,negative
'16.10.2012','00:00',mild,normal,high,?,negative
'15.10.2012','21:00',mild,normal,high,4,negative
'15.10.2012','18:00',mild,normal,high,4,negative
'15.10.2012','15:00',mild,normal,high,?,negative
'15.10.2012','12:00',mild,normal,high,?,negative
'15.10.2012','09:00',mild,normal,high,0,negative
'15.10.2012','06:00',mild,normal,high,0,negative
'15.10.2012','03:00',mild,normal,high,?,negative
'15.10.2012','00:00',mild,normal,high,?,negative
'14.10.2012','21:00',mild,normal,high,0,negative
'14.10.2012','18:00',mild,normal,high,0,negative
'14.10.2012','15:00',mild,normal,high,?,negative
'14.10.2012','12:00',mild,normal,normal,?,positive
'14.10.2012','09:00',mild,normal,high,0,negative
'14.10.2012','06:00',mild,normal,high,0,negative
'14.10.2012','03:00',mild,normal,high,?,negative
'14.10.2012','00:00',mild,normal,high,?,negative
'13.10.2012','21:00',mild,normal,high,0.1,negative
'13.10.2012','18:00',mild,normal,high,0.1,positive
'13.10.2012','15:00',mild,normal,normal,?,positive
'13.10.2012','12:00',mild,normal,normal,?,positive
'13.10.2012','09:00',mild,normal,high,0,negative
'13.10.2012','06:00',mild,normal,high,0.1,negative
'13.10.2012','03:00',mild,normal,high,?,negative
'13.10.2012','00:00',mild,normal,high,?,negative
'12.10.2012','21:00',mild,normal,high,0.3,negative
'12.10.2012','18:00',mild,normal,high,0.3,positive
'12.10.2012','15:00',mild,normal,normal,?,positive
'12.10.2012','12:00',mild,normal,high,?,positive
'12.10.2012','09:00',mild,normal,high,0.3,negative
'12.10.2012','06:00',mild,normal,high,0.1,negative
'12.10.2012','03:00',mild,normal,high,?,negative
'12.10.2012','00:00',mild,normal,high,?,negative
'11.10.2012','21:00',mild,normal,high,0.1,negative
'11.10.2012','18:00',mild,normal,high,0.8,negative
'11.10.2012','15:00',mild,normal,high,?,positive
'11.10.2012','12:00',mild,normal,high,?,negative
'11.10.2012','09:00',mild,normal,high,2,negative
'11.10.2012','06:00',mild,normal,high,2,negative
'11.10.2012','03:00',mild,low,high,?,negative
'11.10.2012','00:00',mild,low,high,?,negative
'10.10.2012','21:00',mild,low,high,6,negative
'10.10.2012','18:00',mild,low,high,7,negative
'10.10.2012','15:00',mild,low,high,?,negative
'10.10.2012','12:00',mild,low,high,?,negative
'10.10.2012','09:00',mild,low,high,4,negative
'10.10.2012','06:00',mild,low,high,2,negative
'10.10.2012','03:00',mild,low,high,?,negative
'10.10.2012','00:00',mild,low,high,?,negative
'09.10.2012','21:00',mild,low,high,0.6,negative
'09.10.2012','18:00',mild,low,high,0.6,positive
'09.10.2012','15:00',mild,low,high,?,positive
'09.10.2012','12:00',mild,low,high,?,negative
'09.10.2012','09:00',mild,low,high,0.1,negative
'09.10.2012','06:00',mild,low,high,0.1,negative
'09.10.2012','03:00',mild,low,high,?,negative
'09.10.2012','00:00',mild,low,high,?,negative
'08.10.2012','21:00',mild,normal,high,0,negative
'08.10.2012','18:00',mild,normal,high,0,negative
'08.10.2012','15:00',mild,normal,high,?,negative
'08.10.2012','12:00',mild,normal,normal,?,positive
'08.10.2012','09:00',mild,normal,high,0.3,negative
'08.10.2012','06:00',mild,normal,high,0.4,negative
'08.10.2012','03:00',mild,normal,high,?,positive
'08.10.2012','00:00',mild,normal,high,?,negative
'07.10.2012','21:00',mild,normal,high,0.4,positive
'07.10.2012','18:00',mild,low,normal,0,positive
'07.10.2012','15:00',mild,low,normal,?,positive
'07.10.2012','12:00',mild,low,normal,?,positive
'07.10.2012','09:00',mild,low,high,0,negative
'07.10.2012','06:00',mild,low,high,0,negative
'07.10.2012','03:00',mild,low,high,?,negative
'07.10.2012','00:00',mild,low,high,?,negative
'06.10.2012','21:00',mild,low,high,0,positive
'06.10.2012','18:00',mild,low,normal,0,positive
'06.10.2012','15:00',mild,low,normal,?,positive
'06.10.2012','12:00',mild,low,high,?,negative
'06.10.2012','09:00',mild,low,high,0,negative
'06.10.2012','06:00',mild,low,high,1,negative
'06.10.2012','03:00',mild,low,high,?,negative
'06.10.2012','00:00',mild,low,high,?,negative
'05.10.2012','21:00',mild,low,high,1,negative
'05.10.2012','18:00',mild,low,high,0.3,negative
'05.10.2012','15:00',mild,low,normal,?,positive
'05.10.2012','12:00',mild,normal,high,?,negative
'05.10.2012','09:00',mild,normal,high,0.1,negative
'05.10.2012','06:00',mild,normal,high,0.1,negative
'05.10.2012','03:00',mild,normal,high,?,negative
'05.10.2012','00:00',mild,normal,high,?,negative
'04.10.2012','21:00',mild,normal,high,0,negative
'04.10.2012','18:00',mild,normal,high,0.1,negative
'04.10.2012','15:00',mild,normal,high,?,negative
'04.10.2012','12:00',mild,normal,high,?,negative
'04.10.2012','09:00',mild,normal,high,0,negative
'04.10.2012','06:00',mild,normal,high,0,negative
'04.10.2012','03:00',mild,normal,high,?,negative
'04.10.2012','00:00',mild,normal,high,?,negative
'03.10.2012','21:00',mild,normal,high,0,negative
'03.10.2012','18:00',mild,normal,high,0,negative
'03.10.2012','15:00',mild,normal,normal,?,positive
'03.10.2012','12:00',mild,normal,high,?,positive
'03.10.2012','09:00',mild,normal,high,0,negative
'03.10.2012','06:00',mild,normal,high,0,negative
'03.10.2012','03:00',mild,normal,high,?,negative
'03.10.2012','00:00',mild,normal,normal,?,positive
'02.10.2012','21:00',mild,normal,normal,0,positive
'02.10.2012','18:00',hot,normal,normal,0,positive
'02.10.2012','15:00',hot,normal,normal,?,positive
'02.10.2012','12:00',hot,normal,normal,?,positive
'02.10.2012','09:00',mild,normal,high,0.5,positive
'02.10.2012','06:00',mild,normal,high,0.5,negative
'02.10.2012','03:00',mild,normal,high,?,negative
'02.10.2012','00:00',mild,normal,high,?,negative
'01.10.2012','21:00',mild,normal,high,0.1,negative
'01.10.2012','18:00',mild,normal,high,0,positive
'01.10.2012','15:00',mild,normal,normal,?,positive
'01.10.2012','12:00',mild,normal,high,?,positive
'01.10.2012','09:00',mild,normal,high,0.4,negative
'01.10.2012','06:00',mild,normal,high,3,negative
'01.10.2012','03:00',mild,normal,high,?,negative
'01.10.2012','00:00',mild,normal,high,?,negative
'30.09.2012','21:00',mild,normal,high,14,negative
'30.09.2012','18:00',mild,normal,high,13,negative
'30.09.2012','15:00',mild,normal,high,?,negative
'30.09.2012','12:00',mild,normal,high,?,negative
'30.09.2012','09:00',mild,normal,high,0.5,negative
'30.09.2012','06:00',mild,normal,high,0,negative
'30.09.2012','03:00',mild,normal,high,?,negative
'30.09.2012','00:00',mild,normal,high,?,negative
'29.09.2012','21:00',mild,normal,high,0.4,negative
'29.09.2012','18:00',mild,normal,high,0.7,positive
'29.09.2012','15:00',mild,normal,high,?,negative
'29.09.2012','12:00',mild,normal,high,?,negative
'29.09.2012','09:00',mild,normal,high,5,negative
'29.09.2012','06:00',mild,normal,high,5,negative
'29.09.2012','03:00',mild,normal,high,?,negative
'29.09.2012','00:00',mild,normal,high,?,negative
'28.09.2012','21:00',mild,normal,high,0,positive
'28.09.2012','18:00',mild,normal,normal,0.1,positive
'28.09.2012','15:00',hot,normal,normal,?,positive
'28.09.2012','12:00',mild,normal,high,?,positive
'28.09.2012','09:00',mild,normal,high,3,negative
'28.09.2012','06:00',mild,low,high,3,negative
'28.09.2012','03:00',hot,low,high,?,negative
'28.09.2012','00:00',hot,low,high,?,negative
'27.09.2012','21:00',hot,normal,high,0,negative
'27.09.2012','18:00',hot,normal,high,0,positive
'27.09.2012','15:00',hot,normal,normal,?,positive
'27.09.2012','12:00',mild,normal,high,?,positive
'27.09.2012','09:00',mild,normal,high,0,negative
'27.09.2012','06:00',mild,normal,high,0,negative
'27.09.2012','03:00',mild,normal,high,?,negative
'27.09.2012','00:00',mild,normal,high,?,negative
'26.09.2012','21:00',mild,normal,high,0,positive
'26.09.2012','18:00',mild,normal,normal,0.1,positive
'26.09.2012','15:00',mild,normal,normal,?,positive
'26.09.2012','12:00',mild,normal,high,?,positive
'26.09.2012','09:00',mild,normal,high,0.7,negative
'26.09.2012','06:00',mild,normal,high,0.7,negative
'26.09.2012','03:00',mild,normal,high,?,negative
'26.09.2012','00:00',mild,normal,high,?,negative
'25.09.2012','21:00',mild,normal,high,0.5,negative
'25.09.2012','18:00',mild,normal,high,0.5,negative
'25.09.2012','15:00',mild,normal,high,?,negative
'25.09.2012','12:00',mild,normal,high,?,negative
'25.09.2012','09:00',mild,normal,high,0.1,negative
'25.09.2012','06:00',mild,normal,high,0.1,negative
'25.09.2012','03:00',mild,normal,high,?,negative
'25.09.2012','00:00',mild,normal,high,?,negative
'24.09.2012','21:00',mild,normal,high,0,negative
'24.09.2012','18:00',mild,low,high,0,positive
'24.09.2012','15:00',mild,low,normal,?,positive
'24.09.2012','12:00',mild,low,high,?,negative
'24.09.2012','09:00',mild,low,high,2,negative
'24.09.2012','06:00',mild,low,high,5,negative
'24.09.2012','03:00',mild,low,high,?,negative
'24.09.2012','00:00',mild,low,high,?,negative
'23.09.2012','21:00',mild,low,high,10,negative
'23.09.2012','18:00',mild,low,high,9,negative
'23.09.2012','15:00',mild,low,high,?,negative
'23.09.2012','12:00',mild,normal,high,?,negative
'23.09.2012','09:00',mild,normal,high,14,negative
'23.09.2012','06:00',mild,normal,high,12,negative
'23.09.2012','03:00',mild,normal,high,?,negative
'23.09.2012','00:00',mild,normal,high,?,negative
'22.09.2012','21:00',mild,normal,normal,0,positive
'22.09.2012','18:00',mild,normal,normal,0,positive
'22.09.2012','15:00',mild,normal,normal,?,positive
'22.09.2012','12:00',mild,high,normal,?,positive
'22.09.2012','09:00',mild,high,high,0,negative
'22.09.2012','06:00',mild,high,high,0,negative
'22.09.2012','03:00',mild,high,high,?,negative
'22.09.2012','00:00',mild,high,high,?,negative
'21.09.2012','21:00',mild,normal,high,0,negative
'21.09.2012','18:00',mild,normal,high,3,negative
'21.09.2012','15:00',?,normal,?,?,?
'21.09.2012','12:00',mild,normal,normal,?,positive
